donor_id	sample_accession	disease_group	tissue_state	cell_type	refined_state	F1_CORE_mean	F1_CORE_count	F1_EXTENDED_mean	F1_EXTENDED_count	F2_CORE_mean	F2_CORE_count	F2_EXTENDED_mean	F2_EXTENDED_count	F6_CORE_mean	F6_CORE_count	F6_EXTENDED_mean	F6_EXTENDED_count	F7_CORE_mean	F7_CORE_count	F7_EXTENDED_mean	F7_EXTENDED_count
30696	GSM5277189	PsO	lesional	keratinocyte	keratinocyte_proliferative	0.47453788827374144	3	0.33359971845821845	3	0.1989879783435242	3	0.22122024188410463	3	0.5488496162909358	3	0.5155652450231578	3	1.4026400264206575	3	0.8271548232287792	3
30696	GSM5277189	PsO	lesional	keratinocyte	keratinocyte_spinous_suprabasal	0.32499151022643	31	0.22138199508647965	31	0.1400189935273892	31	0.15698660492204555	31	0.39962802994030944	31	0.35719905211428193	31	1.3775380243046156	31	0.7606108396666139	31
30696	GSM5277189	PsO	lesional	keratinocyte	keratinocyte_stress_hypoxia	0.283823702055586	7	0.20766095285319427	7	0.14210222460189753	7	0.16678814322400012	7	0.3578769854605533	7	0.3247199555013496	7	1.1653795372128548	7	0.6519719098099636	7
30696	GSM5277189	PsO	lesional	melanocyte	melanocyte_unresolved	0.4281868830259042	107	0.3190473512675789	107	0.20158791180649782	107	0.21688829418517724	107	0.5276489744819765	107	0.46879117449225427	107	1.3082236109723226	107	0.7750094013272018	107
30696	GSM5277189	PsO	lesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.31197294370033335	3	0.20797860217634553	3	0.14315094655321262	3	0.16078363998455622	3	0.4029289000714058	3	0.3721561274641401	3	1.4489657219237302	3	0.8132523056196784	3
30696	GSM5277189	PsO	lesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.31294348052274346	49	0.22718092290507638	49	0.15715741965377134	49	0.17020839143036876	49	0.4144958319707375	49	0.3593865008279866	49	1.2705557814336108	49	0.7375043770350572	49
30696V3	GSM5277179	PsO	nonlesional	B_cell	B_cell_plasma	0.4311683494318455	1	0.3135646150076883	1	0.22662553441308003	1	0.24599006396819548	1	0.5413849154491962	1	0.523945618003676	1	1.4383534856849902	1	0.8499162787234942	1
30696V3	GSM5277179	PsO	nonlesional	B_cell	B_cell_unresolved	0.32948381559654494	1	0.18587994641621675	1	0.09394515744727056	1	0.13791798884408576	1	0.27074651733763627	1	0.20518037158319183	1	1.0477709267382336	1	0.5416042305628062	1
30696V3	GSM5277179	PsO	nonlesional	NK_cell	T_cell_TRM_T17_like	0.2988797031850107	1	0.16575344639754755	1	0.13210233772090724	1	0.15866679421995192	1	0.26862858641072657	1	0.2293132626847783	1	0.6129910156951864	1	0.365858947551147	1
30696V3	GSM5277179	PsO	nonlesional	T_cell	T_cell_TRM_T17_like	0.3468605065102088	9	0.23002755771089006	9	0.15794804474903934	9	0.1854576341381219	9	0.36591934412944166	9	0.35647147440005716	9	1.2701854890759283	9	0.7179719189491464	9
30696V3	GSM5277179	PsO	nonlesional	endothelial	endothelial_activated	0.32641251597972304	6	0.20801308595425838	6	0.1526149093422421	6	0.17371622092687924	6	0.2889366142919343	6	0.2735594296359695	6	1.1639114427683916	6	0.6306139257746988	6
30696V3	GSM5277179	PsO	nonlesional	endothelial	endothelial_vascular	0.40667696403352394	41	0.28686473654409983	41	0.2128499898639764	41	0.23766440067981376	41	0.4122314437413754	41	0.38069935114210995	41	1.206945382927287	41	0.6997886823831754	41
30696V3	GSM5277179	PsO	nonlesional	fibroblast	fibroblast_homeostatic_matrix	0.42009480624393863	68	0.3101310910753071	68	0.23480469246502303	68	0.26662705978866397	68	0.40734199556737793	68	0.37458112687935435	68	1.1360881556980071	68	0.6669244588379497	68
30696V3	GSM5277179	PsO	nonlesional	fibroblast	fibroblast_inflammatory	0.47259975786703	2	0.3250402560453711	2	0.2018481872835192	2	0.22134664242401353	2	0.4351628681798362	2	0.42933281974635085	2	1.3778467950791766	2	0.7800573930175232	2
30696V3	GSM5277179	PsO	nonlesional	keratinocyte	keratinocyte_basal	0.4405382398351745	91	0.32543102918308936	91	0.20356889406957526	91	0.2306758996437731	91	0.5106284028301861	91	0.4822998888564579	91	1.4341280526796976	91	0.8273971961132396	91
30696V3	GSM5277179	PsO	nonlesional	keratinocyte	keratinocyte_inflammatory_T17	0.40032091554633514	8	0.3003366910389541	8	0.1980698422644389	8	0.20297306898144216	8	0.5536817811675264	8	0.4936107544659541	8	1.4807413166989232	8	0.8602090095217085	8
30696V3	GSM5277179	PsO	nonlesional	keratinocyte	keratinocyte_spinous_suprabasal	0.4258246861823073	1242	0.3163135025711201	1242	0.20052942829287213	1242	0.22241424022124925	1242	0.5052756036188413	1242	0.46705468174886455	1242	1.4493290897065898	1242	0.8393139455052645	1242
30696V3	GSM5277179	PsO	nonlesional	keratinocyte	keratinocyte_stress_hypoxia	0.27888333005924043	2	0.17474863474974342	2	0.10757431351345216	2	0.1518838045166484	2	0.1909221889748331	2	0.19170469109955524	2	0.541053121598317	2	0.3158894066664822	2
30696V3	GSM5277179	PsO	nonlesional	mast_cell	mast_cell	0.2888368048420415	4	0.15246965434979062	4	0.07469454185908456	4	0.11268773881852921	4	0.2072190571315361	4	0.18784582333112096	4	0.9833756719669713	4	0.5253843308277898	4
30696V3	GSM5277179	PsO	nonlesional	melanocyte	melanocyte_unresolved	0.48665521413333435	15	0.3652010337377919	15	0.2390070038470051	15	0.2632759748949173	15	0.5578930424420683	15	0.4892128444469965	15	1.2658364596690173	15	0.7734015739170721	15
30696V3	GSM5277179	PsO	nonlesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.4212144068793682	2	0.2856061397608237	2	0.21875428318189788	2	0.22890076813392396	2	0.5060104772139014	2	0.47017750070225584	2	1.337033101473839	2	0.7783121032100216	2
30696V3	GSM5277179	PsO	nonlesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.33764321029425615	2	0.24580899475176324	2	0.18092813576169828	2	0.1788239237205304	2	0.46145412764547367	2	0.41631799155393956	2	1.316697035533445	2	0.7603767527150171	2
30696V3	GSM5277179	PsO	nonlesional	unassigned	unassigned_unresolved	0.28163238679478375	2	0.16186446439689006	2	0.09691958089255204	2	0.1374483797945007	2	0.18531920476724079	2	0.16534473196648342	2	0.7842796383435513	2	0.44102718613929004	2
30696V3	GSM5277190	PsO	lesional	B_cell	B_cell_plasma	0.37832176072571566	4	0.2519821069832598	4	0.16927409489109843	4	0.18324632341089586	4	0.3737558671458168	4	0.3593744148422143	4	1.1068379543213809	4	0.6331440945161246	4
30696V3	GSM5277190	PsO	lesional	B_cell	B_cell_unresolved	0.3205069940608403	7	0.20174861436874755	7	0.12342901334192866	7	0.14909391596503824	7	0.27853971166634717	7	0.28467308310599904	7	1.0785208961556518	7	0.5925036310081887	7
30696V3	GSM5277190	PsO	lesional	NK_cell	T_cell_TRM_T17_like	0.37669016752427237	1	0.25529156526950525	1	0.15361453586847942	1	0.17180914387471488	1	0.48008333024898714	1	0.41378534069521616	1	1.2624975118967474	1	0.7286621827772011	1
30696V3	GSM5277190	PsO	lesional	NK_cell	cytotoxic_NK_T	0.34447378928079775	18	0.21628921992584937	18	0.14283759219796321	18	0.16679831822975952	18	0.3649384463558572	18	0.31963537596004404	18	1.225057218250776	18	0.6832295950194495	18
30696V3	GSM5277190	PsO	lesional	T_cell	T_cell_TRM_T17_like	0.32664313451568466	127	0.20860839133610662	127	0.13672627054021388	127	0.1589291303256725	127	0.3217716339969709	127	0.3016013723487115	127	1.1628824298169578	127	0.6428147530983059	127
30696V3	GSM5277190	PsO	lesional	T_cell	T_cell_unresolved	0.34252680880710984	1	0.15522043849969056	1	0.07577236376032202	1	0.11084970636173931	1	0.1595752272819944	1	0.22487249917779617	1	1.2379797966434898	1	0.6091987353544597	1
30696V3	GSM5277190	PsO	lesional	T_cell	cytotoxic_NK_T	0.3775292647186993	5	0.23871244364520225	5	0.15585188772817196	5	0.17371161164710974	5	0.39499560377527865	5	0.3616962449315186	5	1.225279171592011	5	0.6803036849971196	5
30696V3	GSM5277190	PsO	lesional	dendritic	dendritic_LAMP3_CCR7	0.3244708809456885	5	0.20633614220474555	5	0.14176507490368012	5	0.1665110916910416	5	0.32752872008030576	5	0.3107199195320939	5	1.0422291650885156	5	0.5900948522895104	5
30696V3	GSM5277190	PsO	lesional	dendritic	myeloid_monocyte_macrophage	0.3448926540325103	6	0.2483476902922129	6	0.17209652497031133	6	0.19517356128264365	6	0.39313966805278505	6	0.37329305006796115	6	1.245163588064757	6	0.7293517835778628	6
30696V3	GSM5277190	PsO	lesional	endothelial	endothelial_activated	0.3910211026634555	20	0.2703950981515948	20	0.19180729634294275	20	0.22060653588500628	20	0.377514702889134	20	0.33776030728549616	20	1.1988520333493624	20	0.6815370880021241	20
30696V3	GSM5277190	PsO	lesional	endothelial	endothelial_vascular	0.41184894020016555	162	0.2836401195888201	162	0.21083988087508457	162	0.23676529345816574	162	0.413719232611029	162	0.3614839073790615	162	1.1212935455040436	162	0.658265222280975	162
30696V3	GSM5277190	PsO	lesional	fibroblast	fibroblast_homeostatic_matrix	0.428467249316752	405	0.31157618130980397	405	0.2229325203302751	405	0.26006343266948445	405	0.42080661504614775	405	0.36656745055437046	405	1.0908701161911936	405	0.6537670808743737	405
30696V3	GSM5277190	PsO	lesional	fibroblast	fibroblast_inflammatory	0.40163660488224107	3	0.27994349636832905	3	0.18054627760538897	3	0.21368126977666613	3	0.4301183732647895	3	0.35567657714608186	3	1.234659695529442	3	0.692583338866631	3
30696V3	GSM5277190	PsO	lesional	keratinocyte	keratinocyte_IFN_response	0.300551719111913	8	0.19855100078983118	8	0.1467727611400218	8	0.16860136183131913	8	0.2841621458550095	8	0.2762600081235024	8	0.906329958953823	8	0.5185832100514947	8
30696V3	GSM5277190	PsO	lesional	keratinocyte	keratinocyte_basal	0.454219613999448	98	0.3218268673460149	98	0.20020368661073673	98	0.22944280267403203	98	0.4900374604234306	98	0.4639498528186965	98	1.3267023380302767	98	0.776261196036549	98
30696V3	GSM5277190	PsO	lesional	keratinocyte	keratinocyte_inflammatory_T17	0.4205079655245593	539	0.29098499405618106	539	0.1835629933734953	539	0.20251590281531637	539	0.4930072009193411	539	0.43344292145189894	539	1.2476626626705283	539	0.7356084766260842	539
30696V3	GSM5277190	PsO	lesional	keratinocyte	keratinocyte_proliferative	0.3170354268270125	3	0.19180955008285405	3	0.1231119774666261	3	0.15930513315464875	3	0.27184486893977594	3	0.31400897995855565	3	1.0367052736260325	3	0.6009254578139939	3
30696V3	GSM5277190	PsO	lesional	keratinocyte	keratinocyte_spinous_suprabasal	0.43482594709266786	245	0.3029005775112264	245	0.1880590205565689	245	0.21326932576476432	245	0.48324460818334586	245	0.4343344446252163	245	1.2711872107639854	245	0.750652474430731	245
30696V3	GSM5277190	PsO	lesional	keratinocyte	keratinocyte_stress_hypoxia	0.3672087731763463	6	0.24550985386199117	6	0.15367402980190167	6	0.17606622102193256	6	0.3451775200439992	6	0.30572276504761	6	1.078926892249603	6	0.6131643802321579	6
30696V3	GSM5277190	PsO	lesional	mast_cell	mast_cell	0.30303258871672983	6	0.16322472207620486	6	0.07988639075962238	6	0.11554259630970141	6	0.2302717245918646	6	0.18126337578997087	6	0.7943507589827373	6	0.4336580230266562	6
30696V3	GSM5277190	PsO	lesional	melanocyte	melanocyte_unresolved	0.47172525347279193	10	0.34656748390496217	10	0.22139409219307135	10	0.24501374111230084	10	0.5201846459196241	10	0.46400214132299267	10	1.2147207014030041	10	0.7390150590798357	10
30696V3	GSM5277190	PsO	lesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.38711548202093027	4	0.25106573580402486	4	0.1773741310219915	4	0.20295012846788346	4	0.4116442658285109	4	0.36794187811909806	4	1.0060265712721763	4	0.6082372180234895	4
30696V3	GSM5277190	PsO	lesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.37476987129875994	51	0.2658630636769851	51	0.1944134582037207	51	0.21282412066681192	51	0.45618533589552096	51	0.39714595291807675	51	1.195271339779207	51	0.7183557659045192	51
30696V3	GSM5277190	PsO	lesional	unassigned	unassigned_unresolved	0.3035149532044759	3	0.18778718172831296	3	0.12827869478145273	3	0.15701608440163003	3	0.272069129011458	3	0.2462912495197088	3	1.0284220925612952	3	0.5845056844402494	3
31170	GSM5277180	PsO	nonlesional	B_cell	B_cell_plasma	0.24838577036634027	6	0.15535024787670368	6	0.09065797729068929	6	0.1091511368574624	6	0.24066226418066972	6	0.22482356730740208	6	1.1459939714329315	6	0.6106029483677262	6
31170	GSM5277180	PsO	nonlesional	B_cell	B_cell_unresolved	0.29510313213165246	16	0.1943195612188728	16	0.131009759669751	16	0.1538592096810293	16	0.29181480055890635	16	0.2716403184937821	16	1.1846885721523763	16	0.6332034785535442	16
31170	GSM5277180	PsO	nonlesional	NK_cell	T_cell_TRM_T17_like	0.300979828386586	6	0.19137556243662068	6	0.1261067261866981	6	0.14461707676563137	6	0.30178628497093507	6	0.28600077040864336	6	1.277516853552963	6	0.6967747383223131	6
31170	GSM5277180	PsO	nonlesional	NK_cell	cytotoxic_NK_T	0.31649300824612503	15	0.22447178327921066	15	0.1634602558202603	15	0.1729550039926387	15	0.39266470257920605	15	0.3449951097241671	15	1.3939983207441051	15	0.7718369370066572	15
31170	GSM5277180	PsO	nonlesional	T_cell	T_cell_TRM_T17_like	0.29596776123443264	62	0.20609998952062367	62	0.14772772906444553	62	0.1607764735398681	62	0.34802275191336074	62	0.3317208782365951	62	1.418888273593345	62	0.7729328993987837	62
31170	GSM5277180	PsO	nonlesional	dendritic	dendritic_LAMP3_CCR7	0.2568656895431383	2	0.19929986349403364	2	0.10698391065157323	2	0.15202522901815568	2	0.2863374180369116	2	0.24228842773238662	2	0.7112285502182262	2	0.42728368726963484	2
31170	GSM5277180	PsO	nonlesional	dendritic	dendritic_unresolved	0.17774372246273085	1	0.09960721654718521	1	0.07803543786299431	1	0.10274640280396218	1	0.1341415543245053	1	0.13463777848049194	1	0.4785572836551073	1	0.2812130937000504	1
31170	GSM5277180	PsO	nonlesional	dendritic	myeloid_monocyte_macrophage	0.35925665871429663	13	0.24911461445571778	13	0.1680417216400515	13	0.1825672638437406	13	0.3839455564596668	13	0.36553336135811004	13	1.2445285973757587	13	0.713295466688925	13
31170	GSM5277180	PsO	nonlesional	endothelial	endothelial_activated	0.3342241864021068	22	0.23616654766306083	22	0.17022798480215648	22	0.19067563333866805	22	0.38009357584383513	22	0.3491211840095606	22	1.3941010555636864	22	0.7699402638180325	22
31170	GSM5277180	PsO	nonlesional	endothelial	endothelial_vascular	0.36444410489328904	299	0.26951989315258224	299	0.19974982702601654	299	0.2116085873485591	299	0.4274560828804389	299	0.38827987443522033	299	1.4177873273222747	299	0.7983578219081601	299
31170	GSM5277180	PsO	nonlesional	fibroblast	fibroblast_homeostatic_matrix	0.3788300574984573	787	0.2893528125292359	787	0.20689995961302757	787	0.22948041651845613	787	0.4376161741189793	787	0.38965723993278556	787	1.3312571421075565	787	0.7622131631846831	787
31170	GSM5277180	PsO	nonlesional	fibroblast	fibroblast_inflammatory	0.3613019950185546	12	0.26637340575216967	12	0.1831186599566351	12	0.20401023043068522	12	0.40942838517449526	12	0.38458508661486346	12	1.4058186077604427	12	0.7874709029888906	12
31170	GSM5277180	PsO	nonlesional	keratinocyte	keratinocyte_basal	0.35616244217822157	47	0.27136981777599767	47	0.1671034708282775	47	0.19116530452365685	47	0.4128804442414104	47	0.39325524594282263	47	1.353204478986353	47	0.7673979434283542	47
31170	GSM5277180	PsO	nonlesional	keratinocyte	keratinocyte_inflammatory_T17	0.21265210316377564	60	0.1548591594227932	60	0.1005020737841816	60	0.10821374899086544	60	0.2936704354119254	60	0.2628501245981471	60	1.1253466114882529	60	0.6083310707306626	60
31170	GSM5277180	PsO	nonlesional	keratinocyte	keratinocyte_proliferative	0.3926824921278507	2	0.27012977889079026	2	0.18413233083695701	2	0.2003509164304026	2	0.45407344194357047	2	0.35356413557321653	2	1.2220162372899388	2	0.6636126649707985	2
31170	GSM5277180	PsO	nonlesional	keratinocyte	keratinocyte_spinous_suprabasal	0.32805587435086536	97	0.2504764121376056	97	0.16223467402709096	97	0.17922928514613073	97	0.40708962172343327	97	0.3821969158942545	97	1.424037805609517	97	0.7950657420899361	97
31170	GSM5277180	PsO	nonlesional	keratinocyte	keratinocyte_stress_hypoxia	0.35283180479549303	7	0.2881423191993619	7	0.18417656388722345	7	0.2017446390214001	7	0.4132358715210831	7	0.3692852732476667	7	1.2052318869573264	7	0.7028112198713803	7
31170	GSM5277180	PsO	nonlesional	mast_cell	mast_cell	0.26045909960575897	16	0.17813389854117656	16	0.12298320553593999	16	0.13552198573832688	16	0.2805899409727322	16	0.24929330615337342	16	1.033412331137298	16	0.5666557476545387	16
31170	GSM5277180	PsO	nonlesional	melanocyte	melanocyte_unresolved	0.4081659539708543	54	0.3118246819500104	54	0.1998720407446116	54	0.21915561799621314	54	0.4753157047611454	54	0.424213882079103	54	1.1972658922024513	54	0.7061766504017536	54
31170	GSM5277180	PsO	nonlesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.39131333205925656	1	0.25005647107957363	1	0.21320769114507776	1	0.21780437634930888	1	0.49209501242610204	1	0.4393526544951054	1	1.5005813288012626	1	0.8525484622468407	1
31170	GSM5277180	PsO	nonlesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.3690151345018016	15	0.24978278276320923	15	0.17605089864342377	15	0.19177662655800337	15	0.3995973500081079	15	0.3504722928660833	15	1.3004211306469955	15	0.7327580822620943	15
31170	GSM5277180	PsO	nonlesional	unassigned	unassigned_unresolved	0.2710331716221849	6	0.17651801919506127	6	0.10848407826195598	6	0.13294827727199762	6	0.26570800189783045	6	0.24823865008200566	6	1.0579751951279306	6	0.5643358497499668	6
31170	GSM5277191	PsO	lesional	B_cell	B_cell_plasma	0.28343059087989153	12	0.17689503668716658	12	0.1184366217728706	12	0.1324506289459961	12	0.30677016465692125	12	0.28503098403448585	12	1.3986670405910717	12	0.7427878675810952	12
31170	GSM5277191	PsO	lesional	B_cell	B_cell_unresolved	0.2587525658892886	2	0.1846604094182462	2	0.12612186646371448	2	0.12771766556249617	2	0.3938081151984936	2	0.3437348274580694	2	1.496602010427646	2	0.8169142769361271	2
31170	GSM5277191	PsO	lesional	NK_cell	T_cell_TRM_T17_like	0.39181633454841813	2	0.2811899328808817	2	0.18240061614770284	2	0.190392587118007	2	0.4807987239692597	2	0.45644200811779434	2	1.4683700661478258	2	0.8371910452571487	2
31170	GSM5277191	PsO	lesional	NK_cell	cytotoxic_NK_T	0.32679110697070196	10	0.22203659907753764	10	0.1575882589543268	10	0.1651361415749763	10	0.40574655952701144	10	0.34780633623463064	10	1.3581616876329643	10	0.7441317894749991	10
31170	GSM5277191	PsO	lesional	T_cell	T_cell_TRM_T17_like	0.3105068278737091	74	0.213089441954985	74	0.15346565408786278	74	0.16215206728411904	74	0.38460561650494796	74	0.3493220836787791	74	1.4418678973804917	74	0.7906069932798792	74
31170	GSM5277191	PsO	lesional	dendritic	dendritic_LAMP3_CCR7	0.3329131937028575	10	0.23236455467075365	10	0.16858874201632928	10	0.18735260721737018	10	0.421805488954669	10	0.380307065759099	10	1.3729188983853464	10	0.7720872477490607	10
31170	GSM5277191	PsO	lesional	dendritic	myeloid_monocyte_macrophage	0.31317968545625174	16	0.2215443778344628	16	0.163840039095992	16	0.17499487683962084	16	0.3981570157209	16	0.35841270073761394	16	1.371072186711042	16	0.7812785286037713	16
31170	GSM5277191	PsO	lesional	endothelial	endothelial_activated	0.42047179186196076	9	0.2993443944757774	9	0.21589347684753285	9	0.22629524446122845	9	0.48650068204552355	9	0.4234225795317483	9	1.3957985023719561	9	0.8008199596530196	9
31170	GSM5277191	PsO	lesional	endothelial	endothelial_vascular	0.3927738527613974	236	0.2857104465627993	236	0.2117636717505783	236	0.22355682645230954	236	0.4555487625004573	236	0.4062854002827774	236	1.4173767711310985	236	0.8120469238578069	236
31170	GSM5277191	PsO	lesional	fibroblast	fibroblast_homeostatic_matrix	0.4045106830474497	691	0.3052381678543346	691	0.2191802194456733	691	0.2428601170208401	691	0.46922184026434266	691	0.41179652598832994	691	1.3524365947271053	691	0.7871530568849215	691
31170	GSM5277191	PsO	lesional	fibroblast	fibroblast_inflammatory	0.3716983945305594	4	0.2699291989454915	4	0.1780770347178299	4	0.20769052494796278	4	0.3973392656498752	4	0.3456893161644484	4	1.3280029773341058	4	0.7415735844093592	4
31170	GSM5277191	PsO	lesional	keratinocyte	keratinocyte_IFN_response	0.3184668345278427	3	0.21633786221200854	3	0.14033671275462614	3	0.15598236014836644	3	0.3318371828002041	3	0.28966974367301723	3	1.209690885439521	3	0.6912241454376703	3
31170	GSM5277191	PsO	lesional	keratinocyte	keratinocyte_basal	0.3918843819722261	312	0.30677175214627495	312	0.20123997154544312	312	0.21828162874607115	312	0.5073070956101761	312	0.48387299499176023	312	1.5488138773382825	312	0.8917706108223502	312
31170	GSM5277191	PsO	lesional	keratinocyte	keratinocyte_inflammatory_T17	0.3528853564433961	1593	0.25712341362195945	1593	0.1693769060706466	1593	0.18273799400220192	1593	0.432392420836457	1593	0.3940427601339944	1593	1.4110762505508867	1593	0.7955835360380884	1593
31170	GSM5277191	PsO	lesional	keratinocyte	keratinocyte_proliferative	0.40546562066294506	6	0.300488513820209	6	0.19229183260682325	6	0.197402903173609	6	0.5365305135358885	6	0.5231771610881658	6	1.487631234958065	6	0.8466294548811119	6
31170	GSM5277191	PsO	lesional	keratinocyte	keratinocyte_spinous_suprabasal	0.3583632665197489	337	0.27281070179435074	337	0.1792034940714609	337	0.19392008919227668	337	0.45578971700381204	337	0.41662144015279684	337	1.4440690148140454	337	0.8251925345967664	337
31170	GSM5277191	PsO	lesional	keratinocyte	keratinocyte_stress_hypoxia	0.47430703717147454	1	0.33499495819769565	1	0.22120261621226542	1	0.24446571978087733	1	0.5289442186786895	1	0.45966668803645566	1	1.49890116642342	1	0.8387369033653133	1
31170	GSM5277191	PsO	lesional	mast_cell	mast_cell	0.2266979961397746	2	0.1279318684269659	2	0.11488193356345619	2	0.11651877927917029	2	0.21290523744285508	2	0.2060483152344558	2	1.0657531349034581	2	0.5657129338647441	2
31170	GSM5277191	PsO	lesional	melanocyte	melanocyte_unresolved	0.4635290834185402	57	0.3603838274446861	57	0.2328303226842576	57	0.24724877863136432	57	0.5750408423089435	57	0.5080383622381353	57	1.305860161472541	57	0.7937210416860647	57
31170	GSM5277191	PsO	lesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.32688151701720924	4	0.2333067164667455	4	0.1588624639623657	4	0.17147375883166466	4	0.4235645547310187	4	0.38807623324292717	4	1.4934024938866295	4	0.8571069736730528	4
31170	GSM5277191	PsO	lesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.3305553682760836	65	0.2406138841106261	65	0.16775896042379299	65	0.17992897499052152	65	0.43205384137726355	65	0.3813555230021656	65	1.4365765270051247	65	0.8180554856561204	65
31277	GSM5277181	PsO	nonlesional	B_cell	B_cell_plasma	0.2708323393960235	10	0.1995377075370905	10	0.13120112670991363	10	0.15144614320564773	10	0.3178257352969202	10	0.3194834584749845	10	1.4469549065524694	10	0.7924409009380529	10
31277	GSM5277181	PsO	nonlesional	B_cell	B_cell_unresolved	0.27498179919427107	58	0.1940740094868369	58	0.12768657605295178	58	0.14892186380773223	58	0.29843862497929546	58	0.2859844590085433	58	1.3009537884007842	58	0.7007861549285608	58
31277	GSM5277181	PsO	nonlesional	NK_cell	T_cell_TRM_T17_like	0.24063299716327136	4	0.1820180131121399	4	0.12982418363400544	4	0.13381655719791571	4	0.2980991635954141	4	0.2964505462735257	4	1.4736217315139803	4	0.7888181544626982	4
