
08/14 17:22:41 [[1;32mNOTICE[0m] Downloading 1 item(s)
[#6ecf9c 0B/0B CN:1 DL:0B]
[#6ecf9c 0B/0B CN:1 DL:0B]

08/14 17:22:44 [[1;32mNOTICE[0m] Allocating disk space. Use --file-allocation=none to disable it. See --file-allocation option in man page for more details.
[#6ecf9c 0B/1.4GiB(0%) CN:1 DL:0B] [FileAlloc:#6ecf9c 137MiB/1.4GiB(9%)]
[#6ecf9c 208KiB/1.4GiB(0%) CN:8 DL:334KiB ETA:1h15m55s]
[#6ecf9c 19MiB/1.4GiB(1%) CN:8 DL:213KiB ETA:1h57m43s]
[#6ecf9c 19MiB/1.4GiB(1%) CN:8 DL:207KiB ETA:2h58s]
[#6ecf9c 20MiB/1.4GiB(1%) CN:8 DL:220KiB ETA:1h53m51s]
[#6ecf9c 20MiB/1.4GiB(1%) CN:8 DL:218KiB ETA:1h54m47s]
[#6ecf9c 20MiB/1.4GiB(1%) CN:8 DL:223KiB ETA:1h52m8s]
[#6ecf9c 20MiB/1.4GiB(1%) CN:8 DL:214KiB ETA:1h56m41s]
[#6ecf9c 20MiB/1.4GiB(1%) CN:8 DL:211KiB ETA:1h58m51s]
[#6ecf9c 21MiB/1.4GiB(1%) CN:8 DL:213KiB ETA:1h57m40s]
[#6ecf9c 21MiB/1.4GiB(1%) CN:8 DL:209KiB ETA:1h59m49s]
[#6ecf9c 21MiB/1.4GiB(1%) CN:8 DL:206KiB ETA:2h1m33s]
 *** Download Progress Summary as of Fri Aug 14 17:23:42 2026 *** 
===============================================================================
[#6ecf9c 21MiB/1.4GiB(1%) CN:8 DL:200KiB ETA:2h4m49s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 21MiB/1.4GiB(1%) CN:8 DL:200KiB ETA:2h4m49s]
[#6ecf9c 22MiB/1.4GiB(1%) CN:8 DL:197KiB ETA:2h6m49s]
[#6ecf9c 22MiB/1.4GiB(1%) CN:8 DL:187KiB ETA:2h13m41s]
[#6ecf9c 22MiB/1.4GiB(1%) CN:8 DL:187KiB ETA:2h13m17s]
[#6ecf9c 22MiB/1.4GiB(1%) CN:8 DL:189KiB ETA:2h12m19s]
[#6ecf9c 22MiB/1.4GiB(1%) CN:8 DL:191KiB ETA:2h10m45s]
[#6ecf9c 22MiB/1.4GiB(1%) CN:8 DL:183KiB ETA:2h16m32s]
[#6ecf9c 23MiB/1.4GiB(1%) CN:8 DL:185KiB ETA:2h14m50s]
[#6ecf9c 23MiB/1.4GiB(1%) CN:8 DL:182KiB ETA:2h17m23s]
[#6ecf9c 23MiB/1.4GiB(1%) CN:8 DL:180KiB ETA:2h18m25s]
[#6ecf9c 23MiB/1.4GiB(1%) CN:8 DL:175KiB ETA:2h22m38s]
[#6ecf9c 23MiB/1.4GiB(1%) CN:8 DL:175KiB ETA:2h22m33s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:175KiB ETA:2h22m16s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:174KiB ETA:2h23m16s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:168KiB ETA:2h28m44s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:174KiB ETA:2h23m4s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:162KiB ETA:2h33m32s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:154KiB ETA:2h42m25s]
[#6ecf9c 24MiB/1.4GiB(1%) CN:8 DL:147KiB ETA:2h50m]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:142KiB ETA:2h55m23s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:136KiB ETA:3h2m48s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:125KiB ETA:3h19m18s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:120KiB ETA:3h26m41s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:120KiB ETA:3h28m6s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:105KiB ETA:3h56m26s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:108KiB ETA:3h50m45s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:100KiB ETA:4h7m42s]
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:97KiB ETA:4h15m22s]
 *** Download Progress Summary as of Fri Aug 14 17:24:12 2026 *** 
===============================================================================
[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:92KiB ETA:4h29m40s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 25MiB/1.4GiB(1%) CN:8 DL:92KiB ETA:4h29m40s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:98KiB ETA:4h12m59s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:88KiB ETA:4h42m38s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:94KiB ETA:4h23m12s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:91KiB ETA:4h32m10s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:94KiB ETA:4h24m20s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:107KiB ETA:3h52m58s]
[#6ecf9c 26MiB/1.4GiB(1%) CN:8 DL:111KiB ETA:3h43m15s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:119KiB ETA:3h28m32s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:121KiB ETA:3h24m49s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:125KiB ETA:3h18m21s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:121KiB ETA:3h25m20s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:135KiB ETA:3h4m8s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:131KiB ETA:3h9m31s]
[#6ecf9c 27MiB/1.4GiB(1%) CN:8 DL:130KiB ETA:3h11m24s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:126KiB ETA:3h17m28s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:122KiB ETA:3h23m7s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:118KiB ETA:3h30m3s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:121KiB ETA:3h24m41s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:121KiB ETA:3h25m41s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:112KiB ETA:3h41m53s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:115KiB ETA:3h36m29s]
[#6ecf9c 28MiB/1.4GiB(1%) CN:8 DL:109KiB ETA:3h46m49s]
[#6ecf9c 29MiB/1.4GiB(1%) CN:8 DL:118KiB ETA:3h30m26s]
[#6ecf9c 29MiB/1.4GiB(1%) CN:8 DL:117KiB ETA:3h32m32s]
[#6ecf9c 29MiB/1.4GiB(1%) CN:8 DL:116KiB ETA:3h34m42s]
 *** Download Progress Summary as of Fri Aug 14 17:24:42 2026 *** 
===============================================================================
[#6ecf9c 29MiB/1.4GiB(1%) CN:8 DL:118KiB ETA:3h31m5s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 29MiB/1.4GiB(1%) CN:8 DL:118KiB ETA:3h31m5s]
[#6ecf9c 29MiB/1.4GiB(1%) CN:8 DL:124KiB ETA:3h20m53s]
[#6ecf9c 29MiB/1.4GiB(2%) CN:8 DL:127KiB ETA:3h14m50s]
[#6ecf9c 29MiB/1.4GiB(2%) CN:8 DL:130KiB ETA:3h11m14s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:133KiB ETA:3h6m35s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:130KiB ETA:3h11m36s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:134KiB ETA:3h4m43s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:134KiB ETA:3h4m47s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:134KiB ETA:3h5m24s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:127KiB ETA:3h15m51s]
[#6ecf9c 30MiB/1.4GiB(2%) CN:8 DL:126KiB ETA:3h16m25s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:121KiB ETA:3h25m43s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:118KiB ETA:3h29m37s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:115KiB ETA:3h35m]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h39m20s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h39m11s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:115KiB ETA:3h35m55s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:108KiB ETA:3h49m58s]
[#6ecf9c 31MiB/1.4GiB(2%) CN:8 DL:112KiB ETA:3h41m27s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h38m36s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:114KiB ETA:3h37m35s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:120KiB ETA:3h26m39s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:126KiB ETA:3h15m55s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:128KiB ETA:3h13m38s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:127KiB ETA:3h15m13s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:125KiB ETA:3h18m47s]
[#6ecf9c 32MiB/1.4GiB(2%) CN:8 DL:130KiB ETA:3h10m2s]
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:127KiB ETA:3h14m38s]
 *** Download Progress Summary as of Fri Aug 14 17:25:14 2026 *** 
===============================================================================
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:128KiB ETA:3h13m9s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:128KiB ETA:3h13m9s]
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:131KiB ETA:3h8m33s]
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:131KiB ETA:3h9m40s]
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:129KiB ETA:3h12m27s]
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:124KiB ETA:3h19m7s]
[#6ecf9c 33MiB/1.4GiB(2%) CN:8 DL:123KiB ETA:3h20m40s]
[#6ecf9c 34MiB/1.4GiB(2%) CN:8 DL:125KiB ETA:3h18m29s]
[#6ecf9c 34MiB/1.4GiB(2%) CN:8 DL:127KiB ETA:3h15m7s]
[#6ecf9c 34MiB/1.4GiB(2%) CN:8 DL:131KiB ETA:3h9m38s]
[#6ecf9c 34MiB/1.4GiB(2%) CN:8 DL:132KiB ETA:3h7m40s]
[#6ecf9c 34MiB/1.4GiB(2%) CN:8 DL:136KiB ETA:3h2m5s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:150KiB ETA:2h45m14s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:150KiB ETA:2h44m44s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:160KiB ETA:2h35m9s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:159KiB ETA:2h35m17s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:158KiB ETA:2h36m20s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:160KiB ETA:2h34m42s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:157KiB ETA:2h37m18s]
[#6ecf9c 35MiB/1.4GiB(2%) CN:8 DL:154KiB ETA:2h40m8s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:155KiB ETA:2h39m11s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:137KiB ETA:3h1m2s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:140KiB ETA:2h57m11s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:133KiB ETA:3h6m14s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:128KiB ETA:3h12m43s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:132KiB ETA:3h7m17s]
[#6ecf9c 36MiB/1.4GiB(2%) CN:8 DL:130KiB ETA:3h9m54s]
[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:131KiB ETA:3h9m1s]
[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:129KiB ETA:3h12m15s]
 *** Download Progress Summary as of Fri Aug 14 17:25:44 2026 *** 
===============================================================================
[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:125KiB ETA:3h18m20s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:125KiB ETA:3h18m20s]
[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:130KiB ETA:3h9m22s]
[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:135KiB ETA:3h2m33s]
[#6ecf9c 37MiB/1.4GiB(2%) CN:8 DL:133KiB ETA:3h5m40s]
[#6ecf9c 38MiB/1.4GiB(2%) CN:8 DL:142KiB ETA:2h54m10s]
[#6ecf9c 38MiB/1.4GiB(2%) CN:8 DL:145KiB ETA:2h50m3s]
[#6ecf9c 38MiB/1.4GiB(2%) CN:8 DL:153KiB ETA:2h41m5s]
[#6ecf9c 38MiB/1.4GiB(2%) CN:8 DL:153KiB ETA:2h41m9s]
[#6ecf9c 38MiB/1.4GiB(2%) CN:8 DL:164KiB ETA:2h30m15s]
[#6ecf9c 38MiB/1.4GiB(2%) CN:8 DL:169KiB ETA:2h25m43s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:164KiB ETA:2h30m46s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:163KiB ETA:2h31m23s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:163KiB ETA:2h31m35s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:155KiB ETA:2h39m1s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:151KiB ETA:2h43m19s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:139KiB ETA:2h57m58s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:134KiB ETA:3h4m40s]
[#6ecf9c 39MiB/1.4GiB(2%) CN:8 DL:124KiB ETA:3h19m8s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:116KiB ETA:3h32m36s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:118KiB ETA:3h29m41s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:111KiB ETA:3h41m34s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h37m24s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:115KiB ETA:3h35m3s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:116KiB ETA:3h33m15s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:116KiB ETA:3h31m39s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:112KiB ETA:3h40m17s]
[#6ecf9c 40MiB/1.4GiB(2%) CN:8 DL:108KiB ETA:3h47m34s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:107KiB ETA:3h51m1s]
 *** Download Progress Summary as of Fri Aug 14 17:26:14 2026 *** 
===============================================================================
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:97KiB ETA:4h13m28s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:97KiB ETA:4h13m28s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:99KiB ETA:4h7m47s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:101KiB ETA:4h2m28s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:103KiB ETA:3h58m10s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:105KiB ETA:3h53m40s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:103KiB ETA:3h58m28s]
[#6ecf9c 41MiB/1.4GiB(2%) CN:8 DL:105KiB ETA:3h53m37s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h37m15s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:112KiB ETA:3h38m48s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h37m23s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h37m4s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:104KiB ETA:3h57m33s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:106KiB ETA:3h52m39s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:110KiB ETA:3h43m15s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:105KiB ETA:3h54m1s]
[#6ecf9c 42MiB/1.4GiB(2%) CN:8 DL:109KiB ETA:3h45m5s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:110KiB ETA:3h42m44s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:109KiB ETA:3h44m39s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:105KiB ETA:3h54m4s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h36m47s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:112KiB ETA:3h40m21s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h38m30s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:108KiB ETA:3h47m56s]
[#6ecf9c 43MiB/1.4GiB(2%) CN:8 DL:105KiB ETA:3h54m32s]
[#6ecf9c 44MiB/1.4GiB(2%) CN:8 DL:107KiB ETA:3h49m27s]
[#6ecf9c 44MiB/1.4GiB(2%) CN:8 DL:108KiB ETA:3h47m14s]
[#6ecf9c 44MiB/1.4GiB(2%) CN:8 DL:112KiB ETA:3h39m15s]
[#6ecf9c 44MiB/1.4GiB(2%) CN:8 DL:113KiB ETA:3h37m49s]
 *** Download Progress Summary as of Fri Aug 14 17:26:45 2026 *** 
===============================================================================
[#6ecf9c 44MiB/1.4GiB(2%) CN:8 DL:118KiB ETA:3h28m10s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 44MiB/1.4GiB(2%) CN:8 DL:118KiB ETA:3h28m10s]
[#6ecf9c 44MiB/1.4GiB(3%) CN:8 DL:117KiB ETA:3h29m41s]
[#6ecf9c 44MiB/1.4GiB(3%) CN:8 DL:111KiB ETA:3h41m29s]
[#6ecf9c 44MiB/1.4GiB(3%) CN:8 DL:117KiB ETA:3h30m5s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:110KiB ETA:3h42m21s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:110KiB ETA:3h42m58s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:105KiB ETA:3h54m14s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:105KiB ETA:3h54m12s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:95KiB ETA:4h17m15s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:100KiB ETA:4h6m19s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:92KiB ETA:4h27m16s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:96KiB ETA:4h14m46s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:94KiB ETA:4h20m12s]
[#6ecf9c 45MiB/1.4GiB(3%) CN:8 DL:96KiB ETA:4h16m8s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:97KiB ETA:4h12m57s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:99KiB ETA:4h7m24s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:100KiB ETA:4h4m20s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:106KiB ETA:3h52m3s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:101KiB ETA:4h2m21s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:106KiB ETA:3h52m16s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:108KiB ETA:3h46m8s]
[#6ecf9c 46MiB/1.4GiB(3%) CN:8 DL:112KiB ETA:3h39m22s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:110KiB ETA:3h43m37s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:108KiB ETA:3h47m45s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:110KiB ETA:3h43m48s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:98KiB ETA:4h9m43s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:106KiB ETA:3h50m35s]
 *** Download Progress Summary as of Fri Aug 14 17:27:16 2026 *** 
===============================================================================
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:103KiB ETA:3h58m32s]
FILE: data/genetics/reference/gtex_v8_eqtl_significant/raw/GTEx_Analysis_v8_eQTL.tar
-------------------------------------------------------------------------------

[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:103KiB ETA:3h58m32s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:101KiB ETA:4h3m14s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:100KiB ETA:4h5m30s]
[#6ecf9c 47MiB/1.4GiB(3%) CN:8 DL:104KiB ETA:3h55m57s]
[#6ecf9c 48MiB/1.4GiB(3%) CN:8 DL:102KiB ETA:3h59m16s]
