patient_id	F1	F2	F3	F4	F5	F6	F7	F8	cohort
43004	0.3886400924135486	0.5651184168439092	0.23622330258367502	-0.05558677673098759	0.27542429405048735	0.22206201254446042	-0.09445473935689717	0.08637969532286909	replication
43005	-0.33921245400477074	-0.04829294496652411	0.089895482943755	-0.6356160557171493	-0.3107620522446149	0.0727753953555401	-0.10775553266956851	-0.4683501539630605	replication
5026	1.4756356200010872	-0.08716420390937481	-0.04919957972630924	-0.25700718493971036	0.5960535367246159	-0.3472905188340008	0.061650803105233194	0.3572148601983077	replication
5028	-0.1504006009836583	-0.5594973362652907	-0.000769671576385092	0.14660860518292992	0.05258074001652	-0.30591432645870387	-0.03209923361838326	0.33986187151009295	replication
5031	-0.8760503035511502	-0.5365134125377135	0.17937281707387026	0.1637909792960993	-0.8094465113518285	-0.058660057366791814	-0.07955478258067915	0.32151408695073097	replication
5032	-0.5873624956339956	-0.23166256751458858	-0.11734495994442291	0.05048836937227309	-0.6819886164897447	0.2827118747410354	0.1460064325063257	-0.01492888711616466	replication
5033	-0.19779503333821646	-0.4948708925500018	-0.1676816276251771	0.10797072539446889	-0.09614955370468711	0.3728657361881813	0.015156683953525388	0.1672106826771816	replication
5034	0.1249241606320613	-0.05239988183415696	-0.130276892096684	0.25175636261672135	-0.1349425445977333	-0.40135960588884617	-0.035496125480039185	0.49748392009357806	replication
5035	0.3215336930307489	0.1416936438993158	0.023478784521278197	0.1473326355693578	0.2485658090984283	-0.02162885264527079	0.013588499957972375	0.25369184585237775	replication
5036	0.09171767078330684	0.041900201872560314	0.3176334996806357	0.10836329097338848	-0.007326816862668806	0.0008435876093789355	0.02979889982632978	0.12209216148517447	replication
5038	0.6005420767704884	0.904481702471775	0.040722438794475214	-0.028098521214096745	-0.03859502575912848	-0.10806250295936723	0.1336175947049351	0.17197632257320716	replication
5039	0.5249324792918982	0.19509344976904033	0.12303985362334903	-0.11457460631477039	-0.06587319886826734	-0.1791307640792385	-0.08960363003739151	-0.09915624387832857	replication
5040	-0.16926062366474443	0.9147966717759541	-0.27653068077294224	-0.00842573813848464	-0.08398076023708057	0.02232153800108983	-0.0026374692082750608	0.09068336960000481	replication
5041	0.10674811193257325	0.6448501478179455	-0.015053677083460637	0.058201574629451094	-0.026509802646511708	0.15992080151401983	0.07690106896213905	0.22093663730577826	replication
5042	0.30145311770445304	0.29731672111032614	0.04646186515633718	-0.030919693381739603	0.19827319545939145	-0.11861439834785874	-0.24548403792695528	0.1031296355469109	replication
5044	-0.3330810830117554	0.15613712257095072	-0.23008005371418405	-0.09640796419579967	0.10684215712001222	0.12780657009554974	-0.009575530238057533	-0.08271483662202968	replication
5045	0.0032071462235123047	-0.45834337394905345	0.0027444891255427434	-0.09023179767699459	0.10287640148648755	0.2838546038805389	-0.029298387918291778	-0.16019336609293253	replication
5046	0.12249383386330068	-0.8764870864992684	-0.4015732344360442	-0.10533918809904542	-0.16733489195538054	0.1546790500910772	0.2776740695567728	-0.23865880890223407	replication
60006	0.5111796475766266	0.5651066498968434	0.09110000985874916	0.21219082225590036	0.5298985547256031	0.24439869402854342	-0.0225452429422924	-0.16693398702050463	replication
60008	-0.3425098799702207	-0.8536420902870763	-0.166956652076366	-0.1855848394199254	-0.286528538659174	0.0416606581624076	0.1421475420800107	-0.35290898470393944	replication
60013	-0.4883692655407976	-0.018425303875624625	-0.027368632304171345	0.06060617952699064	0.029792589403173232	0.5444607522271792	0.18088709922504026	-0.2168801532072735	replication
60019	0.43025248347434525	0.7676316797777881	0.06791919999610452	-0.27664069336488245	0.34599249420131617	0.38261080980639867	0.24231794638335108	-0.3891217624230382	replication
6011	0.3635411597188391	0.4582509682369463	-0.203482991651789	-0.029446448567811395	-0.13726476500970192	-0.3340536659715001	-0.05108899114701698	0.18785317271094626	replication
6042	-0.408678128165949	0.10800645153455062	0.12321501979801061	0.018182054719644132	-0.3621649908497017	0.47289491975443654	-0.1237520991342557	0.06493796575692104	replication
6043	0.05757829672851502	-0.5491737398902004	0.3000572791121112	0.34734926719660447	0.03478737383319317	0.21328133248943967	-0.10401721475520849	-0.008174421194452724	replication
6044	1.0663196444069387	-1.03141106813985	0.12497581389060455	0.14561552596365124	-0.12426086604870927	-0.9174812079168881	-0.18958099679103158	0.1957495337243213	replication
6045	-0.25760738902081337	-0.16920305993800433	0.3487777529833416	0.1390392293809784	0.326213976839903	0.1252803133067395	-0.15914416791644867	0.040496162602432696	replication
6046	0.6301132071292902	-0.12157830604828468	0.10152956463458472	0.013027789195070251	0.20922181444016089	-0.10994323423479942	0.048049583357220246	0.03790208269211217	replication
6047	-0.9551233951776557	-1.156427656161077	-0.012934567056620275	0.5577790246184078	-0.20759266212558355	0.3120196802680224	0.03352397528658975	0.01535536042526326	replication
6049	-0.5606970577104037	-1.0309683075833012	-0.028145688918914193	0.0369520260282951	-0.08433235055703123	-0.06868950946065425	-0.11592054962742697	0.10525936374259426	replication
6050	-0.12807031265189486	-0.26058345438289127	-0.13571644917661235	0.42445339363086604	-0.058803833975250054	0.5209436506612437	-0.03562112340424096	0.036879161987772933	replication
6051	0.04767389594508185	0.014478320247881416	0.04367604293882889	0.3614792913988314	-0.24147357664989194	0.04117927052110365	-0.16454949609421654	0.39784421682543836	replication
6052	1.0008777346810611	0.6929872427523314	0.1515412457094215	0.08543935063319445	0.48195660747207	-0.11311789488953482	-0.22165813383137165	0.23698199502648581	replication
6056	-0.758476937271466	-0.6373361315688848	0.031081200476828684	0.1719271195998413	-0.41556693530842476	0.0015981975462800563	-0.001204698357713558	-0.21684729077343212	replication
6059	0.01756198493639308	-0.7837225653426888	-0.28396135010478124	-0.3818819009411252	0.19867849112647912	0.24964573556881603	0.21422465896352738	-0.7224660275455754	replication
6061	-0.24493252378675023	-0.44089502317018364	-0.31552625973741966	0.05286297202464785	-0.32405200413160623	-0.24357141972001872	0.14883180444253796	-0.20538383105802346	replication
6063	0.5141384449135793	-0.6276545938623357	0.14678822189152876	0.27767361071238106	0.3362614050055237	-0.1064976500325864	0.025353578250598093	-0.04049208149001276	replication
6071	-0.12232594276246811	-0.46347892014232056	0.13642983406553863	-0.08362838313537269	-0.10896579897521	-0.40089434150936915	-0.027800680009346046	-0.3370336441503456	replication
